,Engaged views,Likes to Views Ratio,Comments to Views Ratio,Average percentage viewed (%),Likes,Comments added
0,1562147.7999999998,9.806857739105109,0.05568928338150209,84.56324590163935,147423.28852459014,795.511475409836
1,18089.417287630407,5.2367739290357616,0.241522301578665,59.315819672131155,1159.1438152011906,29.71535022354699
2,1.0,-58300.0,0.0,12.170000000000002,-583.0,0.0
3,155135.19030668127,8.186470160271865,0.06704301058178384,84.71965772179628,14889.96029572837,72.38581599123764
