,Engaged views,Likes to Engaged Views Ratio,Comments to Engaged Views Ratio,Stayed to watch (%),Average percentage viewed (%),Virality Score,Growth Potential
0,144245.2719118401,8.513833240910493,0.08123846130759586,81.92219887237314,82.10781137878011,5.140795329069336,3.745729108039385
1,1547303.6500000004,9.50749650863622,0.04724935892233645,82.351,85.10953125,5.723397648750669,4.830774486116469
2,1.0,-58300.00000000001,0.0,100.0,12.170000000000002,-34980.0,-4.440892098500626e-16
3,9355.901498929336,3.5132703155162934,0.24646992727229308,58.921788008565315,64.94251605995717,2.2065501602186925,3.3803016531185586
